Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price
2/5/20,2/5/20 16:00,3334.68,29290.85,9508.68,179.41,47.99,210.11,408376,86.85,86.99
2/6/20,2/6/20 10:30,3339.16,29283.87,9534.34,181.09,47.93,209.67,710629,87,88.24
2/6/20,2/6/20 11:30,3345.92,29385.8,9566.85,182.31,48.1,210.54,321382,88.24,88.78
2/6/20,2/6/20 12:30,3346.16,29396.81,9564.91,182.35,48.19,210.67,194709,88.78,88.95
2/6/20,2/6/20 13:30,3344.12,29366.75,9564.72,182.71,48.15,210.73,249523,88.95,88.12
2/6/20,2/6/20 14:30,3346.94,29398.47,9566.66,182.65,48.34,210.63,206363,88.11,88.54
2/6/20,2/6/20 15:30,3342.52,29354.41,9555.23,182.23,48.17,210.31,251719,88.52,87.87
2/6/20,2/6/20 16:00,3345.78,29379.77,9572.15,183.13,48.23,210.85,417205,87.85,87.26
2/7/20,2/7/20 10:30,3335.93,29231.34,9539.22,184.63,47.62,211.18,1133711,87.23,87.9
2/7/20,2/7/20 11:30,3339.14,29218.4,9561.98,184.76,47.76,212.7,514526,87.9,88.97
2/7/20,2/7/20 12:30,3339.35,29193.28,9566.23,184.71,47.71,212.5,183454,88.99,89.08
2/7/20,2/7/20 13:30,3337.21,29189.86,9555.64,184.26,47.69,212.56,141402,89.02,88.27
2/7/20,2/7/20 14:30,3327.23,29103.29,9513.69,182.74,47.51,211.35,233465,88.29,87.94
2/7/20,2/7/20 15:30,3328.69,29110.58,9516.77,183.6,47.57,211.97,125528,87.94,88.32
2/7/20,2/7/20 16:00,3327.7,29102.51,9520.51,183.39,47.52,212.33,255912,88.32,88.64
2/10/20,2/10/20 10:30,3338.6,29191.67,9568.12,185.96,47.95,213.45,554260,88.64,88.55
2/10/20,2/10/20 11:30,3340,29188.58,9579.09,186.27,47.83,212.55,213949,88.55,88.44
2/10/20,2/10/20 12:30,3336.94,29150.2,9571.54,185.9,47.76,212.05,264540,88.44,89.16
2/10/20,2/10/20 13:30,3337.83,29160.29,9582.28,186.47,47.86,212.43,348065,89.16,89.08
2/10/20,2/10/20 14:30,3338.73,29169.1,9585.52,186.24,48.02,212.49,135243,89.08,89.15
2/10/20,2/10/20 15:30,3346.2,29233.02,9611.02,187.4,48.3,212.69,248333,89.15,89.75
2/10/20,2/10/20 16:00,3352.09,29276.82,9628.39,188.19,48.41,213.06,255143,89.75,89.67
2/11/20,2/11/20 10:30,3374.78,29402.75,9709.48,188.49,49.19,209.72,634613,89.67,89.51
2/11/20,2/11/20 11:30,3367.89,29313.72,9699.53,187.75,48.98,210.17,720495,89.55,89.76
2/11/20,2/11/20 12:30,3365.25,29307.39,9677.22,186.22,48.93,208.14,459988,89.76,90.07
2/11/20,2/11/20 13:30,3367.54,29318.86,9691.19,186.46,48.75,208.7,188891,90.07,89.56
2/11/20,2/11/20 14:30,3361.51,29285.46,9650.14,184.75,48.64,207.47,136609,89.56,89.31
2/11/20,2/11/20 15:30,3358.44,29257.64,9637.34,183.88,48.59,207.7,332013,89.28,88.49
2/11/20,2/11/20 16:00,3357.75,29276.34,9638.94,183.94,48.67,207.19,219335,88.49,88.68
2/12/20,2/12/20 10:30,3373.43,29490.63,9678.65,182.41,49.44,208.48,639045,88.7,87.21
2/12/20,2/12/20 11:30,3376.51,29481.02,9702.51,183.53,49.17,210.21,252229,87.21,88.14
2/12/20,2/12/20 12:30,3375.48,29489.11,9709.88,184.05,49,210.8,153896,88.32,88.38
2/12/20,2/12/20 13:30,3373.19,29471.52,9709.54,183.68,49.22,210.89,125156,88.38,88.34
2/12/20,2/12/20 14:30,3375.62,29510.03,9707.86,183.36,49.4,210.78,133609,88.31,88.02
2/12/20,2/12/20 15:30,3376.51,29514.16,9711.6,183.37,49.36,210.45,152104,88.02,88.24
2/12/20,2/12/20 16:00,3379.45,29551.42,9725.96,184.21,49.46,210.76,173994,88.24,88.28
2/13/20,2/13/20 10:30,3367.76,29391.21,9691.21,184.08,46.59,211.33,782853,87.61,89.88
2/13/20,2/13/20 11:30,3377.76,29470.55,9723.51,185.16,46.69,212.34,998570,89.88,90.61
2/13/20,2/13/20 12:30,3379.95,29502.74,9731.5,184.76,46.89,212.55,299985,90.61,90.16
2/13/20,2/13/20 13:30,3378.87,29485.74,9724.17,184.52,46.88,213.2,252226,90.16,90.54
2/13/20,2/13/20 14:30,3380.71,29487.87,9733.92,182.8,46.99,213.58,469873,90.54,90.8
2/13/20,2/13/20 15:30,3377.53,29460.37,9721.33,183.42,47.16,213.53,261370,90.8,90.38
2/13/20,2/13/20 16:00,3373.95,29423.24,9711.97,183.21,46.88,213.14,302267,90.38,89.86
2/14/20,2/14/20 10:30,3375.39,29411.93,9722.1,183.53,46.34,214.34,622013,90.88,90.92
2/14/20,2/14/20 11:30,3378.14,29413.79,9736.04,184.18,46.34,214.12,445400,90.92,91.01
2/14/20,2/14/20 12:30,3373.24,29379.64,9714.51,183.53,46.22,213.33,371270,91.01,90.25
2/14/20,2/14/20 13:30,3370.28,29326.37,9704.08,183.77,46.16,212.76,171306,90.25,90.74
2/14/20,2/14/20 14:30,3372.17,29334.39,9708.91,184.04,46.28,213.77,174677,90.74,91.07
2/14/20,2/14/20 15:30,3372.27,29326.94,9709.25,184.01,46.48,213.83,213576,91.07,91
2/14/20,2/14/20 16:00,3380.15,29398.15,9731.18,184.85,46.53,214.18,262718,91,90.95
2/18/20,2/18/20 10:30,3365.89,29222.88,9701.86,186.2,46.06,216.57,2404968,93.02,97.02
2/18/20,2/18/20 11:30,3359.73,29154.76,9694.04,185.87,45.96,216.49,958961,96.94,96.34
2/18/20,2/18/20 12:30,3362.59,29166.91,9696.14,186.1,45.95,217.09,454120,96.34,96.88
2/18/20,2/18/20 13:30,3367.73,29209.44,9717.86,186.23,46.14,217.22,374694,96.93,96.9
2/18/20,2/18/20 14:30,3371.83,29249.96,9733.14,186.45,46.25,217.41,377646,96.9,96.81
2/18/20,2/18/20 15:30,3371.38,29242.28,9735.49,186.95,46.18,217.58,469310,96.81,96.73
2/18/20,2/18/20 16:00,3370.29,29232.19,9732.74,186.72,46.15,217.8,422996,96.73,96.39
2/19/20,2/19/20 10:30,3384.93,29311.35,9806.24,186.95,45.92,217.61,2230744,96.39,101.1
2/19/20,2/19/20 11:30,3390.83,29379.18,9824.84,187.55,45.63,217.35,1056088,101.1,102.72
2/19/20,2/19/20 12:30,3390.28,29388.13,9823.43,187.01,45.55,217.52,933682,102.83,103.34
2/19/20,2/19/20 13:30,3390.72,29382.23,9826.68,187.32,45.54,217.91,574466,103.33,103.79
2/19/20,2/19/20 14:30,3391.06,29383.01,9831.71,187.63,45.61,217.96,508792,103.79,104.8
2/19/20,2/19/20 15:30,3389.56,29377.54,9824.42,187.42,45.63,217.94,1532629,104.8,103.83
2/19/20,2/19/20 16:00,3386.15,29348.03,9817.18,187.28,45.86,217.49,718376,103.88,103.93
2/20/20,2/20/20 10:30,3385.96,29346.12,9806.49,186.13,45.91,217.99,2948637,103.93,110.3
2/20/20,2/20/20 11:30,3359.16,29113.3,9709.26,183.16,45.77,214.74,2883156,110.39,103.56
2/20/20,2/20/20 12:30,3354.46,29087.14,9680.02,182.96,45.69,214.15,1846816,103.56,105.22
2/20/20,2/20/20 13:30,3365.43,29170.59,9718.8,183.7,45.96,214.64,1097799,105.22,106.37
2/20/20,2/20/20 14:30,3367.11,29178.07,9731.98,184.1,46.13,214.82,929139,106.36,106.21
2/20/20,2/20/20 15:30,3372.61,29216.75,9746.48,184.32,46.37,215.25,695611,106.21,105.62
2/20/20,2/20/20 16:00,3373.23,29219.98,9750.97,184.42,46.41,214.58,785075,105.63,105.29
2/21/20,2/21/20 10:30,3344.41,28981.22,9630.85,181,46,211.57,2202639,105.29,100.85
2/21/20,2/21/20 11:30,3346.43,29026.21,9620.16,180.6,45.97,211.51,694427,100.92,101.75
2/21/20,2/21/20 12:30,3344.83,29026.48,9625.49,179.97,45.88,210.87,762678,101.75,102.78
2/21/20,2/21/20 13:30,3337.46,28971.97,9591.68,178.7,45.8,210,347037,102.78,101.88
2/21/20,2/21/20 14:30,3335.71,28974.54,9560.87,177.92,45.81,210.1,506151,101.88,101.7
2/21/20,2/21/20 15:30,3333.58,28954.56,9558.8,178.04,45.73,209.79,344209,101.7,101.07
2/21/20,2/21/20 16:00,3337.74,28992.47,9576.59,178.59,45.87,210.18,595140,101.07,101.76
2/24/20,2/24/20 10:30,3244.56,28174.71,9263.79,172.23,44.31,201.84,4376409,101.76,108.25
2/24/20,2/24/20 11:30,3243.56,28147.95,9252.27,171.82,44.31,200.54,1882661,108.25,104.63
2/24/20,2/24/20 12:30,3227.91,28013.95,9214.02,171.73,44.1,199.05,1427538,104.77,103.5
2/24/20,2/24/20 13:30,3225.52,27996.92,9213.36,171.66,44.04,199.07,968332,103.5,104.18
2/24/20,2/24/20 14:30,3237.49,28074.32,9251.15,172.81,43.94,199.72,896009,104.18,105.07
2/24/20,2/24/20 15:30,3239.05,28080.39,9263.75,172.43,43.94,201.33,1329445,105.07,106.25
2/24/20,2/24/20 16:00,3225.9,27961.08,9221.28,170.89,43.59,200.72,988009,106.22,105.01
2/25/20,2/25/20 10:30,3207.25,27831.38,9178.17,171.97,43.04,200.89,4596874,108.52,108.62
2/25/20,2/25/20 11:30,3185.65,27616.11,9098.24,170.84,42.66,200.33,2269015,108.62,106.26
2/25/20,2/25/20 12:30,3185.49,27597.49,9120.14,171.9,42.44,201.18,1275248,106.3,108.27
2/25/20,2/25/20 13:30,3165.92,27409.76,9068.67,170.74,42.14,200.04,1096312,108.34,108.36
2/25/20,2/25/20 14:30,3123.3,27041.74,8952.12,167.84,41.69,196.59,856833,108.33,106.6
2/25/20,2/25/20 15:30,3128.44,27077.3,8974.33,168.56,42.18,196.78,1379142,106.69,105.05
2/25/20,2/25/20 16:00,3128.21,27081.36,8965.61,168.07,42.34,196.77,1699759,105.05,107.08
2/26/20,2/26/20 10:30,3166.96,27410.82,9089.87,172.39,42.83,199.95,2748730,107.08,106.91
2/26/20,2/26/20 11:30,3174.62,27489.05,9126.94,172.73,42.57,199.3,912722,106.93,107.21
2/26/20,2/26/20 12:30,3146.42,27240.96,9044.24,171.13,42.15,198.47,671004,107.3,106.93
2/26/20,2/26/20 13:30,3140.58,27163.86,9026.29,170.56,42.15,197.96,562531,107.04,107.43
2/26/20,2/26/20 14:30,3120.59,26982.4,8977.27,169.59,41.76,197,625308,107.43,106.39
2/26/20,2/26/20 15:30,3122.13,26993.6,8995.98,170.39,41.74,197.69,401048,106.39,106.78
2/26/20,2/26/20 16:00,3116.46,26957.86,8980.78,170.17,41.76,197.2,547589,106.75,106.88
2/27/20,2/27/20 10:30,3022.29,26131.03,8667.47,163.46,40.48,191.93,4946489,106.88,112.99
2/27/20,2/27/20 11:30,3050.38,26383.32,8759.82,164.22,41.16,193.25,2757878,112.99,116.25
2/27/20,2/27/20 12:30,3083.17,26648.63,8853.41,165.49,41.54,194.53,1698992,116.25,112.47
2/27/20,2/27/20 13:30,3071.49,26549.43,8822.73,164.72,41.34,193.82,954352,112.47,112.81
2/27/20,2/27/20 14:30,3046.05,26321.24,8759.02,162.65,40.82,192.76,931505,112.81,113.17
2/27/20,2/27/20 15:30,3021.46,26121.63,8682.78,161,40.39,192.03,881229,113.17,113.41
2/27/20,2/27/20 16:00,2978.68,25766.03,8566.48,158.18,39.66,189.75,889280,113.41,113.55
2/28/20,2/28/20 10:30,2869.35,24748,8314.89,156.14,38.29,187.18,5684332,113.55,115.63
2/28/20,2/28/20 11:30,2912.81,25100.02,8447.39,159.64,39.21,188.25,4166852,115.5,111.5
2/28/20,2/28/20 12:30,2935.87,25251.11,8509.9,161.15,39.33,189.52,4708663,111.5,105.06
2/28/20,2/28/20 13:30,2919.25,25117.89,8448.3,159.53,39.23,187.96,1621852,105.06,103.51
2/28/20,2/28/20 14:30,2919.04,25117.07,8458.7,159.64,39.17,187.88,1163475,103.51,101.99
2/28/20,2/28/20 15:30,2895.14,24901.54,8390.9,158.05,38.73,186.57,2084733,101.99,100.96
2/28/20,2/28/20 16:00,2954.14,25409.15,8567.37,162.01,39.55,192.47,1686836,100.98,105
3/2/20,3/2/20 10:30,2957.74,25511.44,8569.3,162.82,38.9,189.1,2684729,105,104
3/2/20,3/2/20 11:30,3018.97,26003.68,8754.82,167.2,39.89,193.16,1158387,104,107.55
3/2/20,3/2/20 12:30,3027.63,26113.3,8774.43,167.92,40.06,191.9,1259474,107.55,110.44
3/2/20,3/2/20 13:30,3012.46,26005.04,8735.15,166.85,39.89,191.03,1176171,110.4,109.78
3/2/20,3/2/20 14:30,3018.01,26103.15,8747.06,166.26,39.86,191.64,764130,109.78,110.86
3/2/20,3/2/20 15:30,3033.82,26237.86,8787.12,168,39.94,191.38,1436694,110.86,113.09
3/2/20,3/2/20 16:00,3090.23,26703.26,8952.17,172.79,40.78,196.44,1113190,113.09,113.11
3/3/20,3/3/20 10:30,3104.68,26785.91,8996.51,172.67,40.99,195.32,3610967,113.11,117.43
3/3/20,3/3/20 11:30,3031.79,26136.79,8797.43,167.61,39.76,191.77,1920953,117.43,114.09
3/3/20,3/3/20 12:30,3053.94,26309.06,8851.15,168,40.22,191.98,1177658,114.23,115.49
3/3/20,3/3/20 13:30,3022.86,26049.51,8748.88,165.51,39.9,189.99,1052632,115.42,115.14
3/3/20,3/3/20 14:30,3000.29,25879.01,8671.61,164.7,39.66,188.61,1004836,115.11,115
3/3/20,3/3/20 15:30,3033.61,26145.92,8764.21,166.47,40.02,189.99,856261,115,116.56
3/3/20,3/3/20 16:00,3003.34,25917.41,8684.09,164.51,39.66,185.89,975311,116.56,117.47
3/4/20,3/4/20 10:30,3062.91,26515.43,8846.51,168.11,40.25,189.35,2992977,117.47,113.58
3/4/20,3/4/20 11:30,3062.73,26525.01,8840.25,167.56,40.17,189.69,1146929,113.74,116.01
3/4/20,3/4/20 12:30,3065.88,26524.9,8846.67,166.8,40.26,188.59,681774,116.01,115.75
3/4/20,3/4/20 13:30,3089.46,26720.52,8920.06,168.19,40.35,189,814721,115.74,115.95
3/4/20,3/4/20 14:30,3098.65,26814.46,8938.76,168.43,40.5,189.05,1139185,115.95,114.48
3/4/20,3/4/20 15:30,3112.99,26944.14,8964.64,168.73,40.69,190.32,1195178,114.43,114.75
3/4/20,3/4/20 16:00,3130.1,27090.86,9018.09,170.55,41,191.76,1841986,114.75,116.8
3/5/20,3/5/20 10:30,3056.83,26414.02,8855.21,168.55,39.78,187.68,11426229,110.25,126.62
3/5/20,3/5/20 11:30,3080.1,26604.87,8917.33,170.34,40.12,188.31,5636219,126.62,126
3/5/20,3/5/20 12:30,3046.31,26324.81,8817.9,167.55,39.64,186.12,3340543,126,125.92
3/5/20,3/5/20 13:30,3028.91,26188.43,8771.48,167.6,39.32,185.44,2306702,125.92,127.14
3/5/20,3/5/20 14:30,3015.56,26073.27,8732.79,167.14,39.03,185.06,1458598,127.14,125.45
3/5/20,3/5/20 15:30,3007.32,26025.11,8695.06,166.31,39.07,184.55,1477641,125.45,124.3
3/5/20,3/5/20 16:00,3024.1,26121.69,8738.6,166.27,39.2,185.17,1745579,124.3,125
3/6/20,3/6/20 10:30,2970.42,25713.55,8596.09,162.11,38.91,182.14,6172152,125,115.99
3/6/20,3/6/20 11:30,2955.95,25598.54,8543.21,161.81,38.44,179.94,3203083,115.97,112.28
3/6/20,3/6/20 12:30,2935.15,25494.29,8469.71,159.4,38.53,178.28,3211511,112.28,107.39
3/6/20,3/6/20 13:30,2957.97,25725.62,8518.43,160.45,38.93,179.04,2406163,107.39,108.46
3/6/20,3/6/20 14:30,2933.73,25532.31,8452.09,158.4,38.73,178.19,2461068,108.46,110.01
3/6/20,3/6/20 15:30,2931.37,25519.15,8444.56,158.81,38.88,178.12,2721691,110.01,112.13
3/6/20,3/6/20 16:00,2972.39,25864.91,8575.62,161.57,39.31,181.09,2223395,112.11,114.32
3/9/20,3/9/20 10:30,2806.73,24405.65,8117.07,154.04,37.87,170.81,3360909,105,106.53
3/9/20,3/9/20 11:30,2802.26,24332.41,8118.38,155.2,38.53,171.76,2004886,106.53,110.64
3/9/20,3/9/20 12:30,2809.47,24362.12,8163.82,155.93,38.58,172.82,2836673,110.64,113.73
3/9/20,3/9/20 13:30,2781.93,24114.51,8093.13,154.13,37.85,171.1,1044252,113.73,112.76
3/9/20,3/9/20 14:30,2743.96,23797.31,7980.96,151.84,37.51,169.56,1199775,112.76,111.52
3/9/20,3/9/20 15:30,2770.56,24076.18,8036.94,153.11,37.98,170.66,1413486,111.52,113.8
3/9/20,3/9/20 16:00,2746.42,23850.79,7950.68,150.62,37.6,169.5,1348399,113.73,113.75
3/10/20,3/10/20 10:30,2821.15,24448.24,8194.49,157.93,38.79,175.52,3163662,113.75,108.71
3/10/20,3/10/20 11:30,2743.09,23760.37,7966.11,153,37.55,171.16,1633390,108.71,105.75
3/10/20,3/10/20 12:30,2771.07,24005.9,8051.16,155.44,37.98,172.6,1407791,105.67,106.25
3/10/20,3/10/20 13:30,2792.32,24194.11,8109.68,156.27,38.51,173.19,745049,106.25,107.8
3/10/20,3/10/20 14:30,2788.31,24194.1,8076.98,155.7,38.69,172.81,636605,107.8,106.65
3/10/20,3/10/20 15:30,2839.27,24623.72,8225.88,157.64,39.14,176.3,1154254,106.65,108.39
3/10/20,3/10/20 16:00,2882.22,25018.16,8344.25,160.92,39.7,178.19,1106556,108.39,108.49
3/11/20,3/11/20 10:30,2782.4,24038.25,8088.64,155.15,38.08,171.89,4128482,108.41,111.56
3/11/20,3/11/20 11:30,2763.03,23888.72,8029.32,154.24,37.66,171.68,2366996,111.56,112.62
3/11/20,3/11/20 12:30,2778.96,24016.57,8070.68,155.44,37.66,172.77,1106915,112.66,112.32
3/11/20,3/11/20 13:30,2766.52,23907.55,8020.75,154.07,37.37,171.13,1254268,112.32,109.36
3/11/20,3/11/20 14:30,2737.6,23640.67,7935.62,152.92,36.45,169.32,960637,109.36,109.08
3/11/20,3/11/20 15:30,2723.83,23464.58,7895.11,152.23,36.3,168.17,1377132,108.98,108.86
3/11/20,3/11/20 16:00,2741.39,23553.53,7952.05,153.63,36.7,170.24,1176374,108.89,110.3
3/12/20,3/12/20 10:30,2566.16,21847.79,7465.3,146,33.78,163.28,3051771,106.25,113.5
3/12/20,3/12/20 11:30,2538.81,21596.96,7393.39,143.24,34.16,160.17,2411462,113.5,112.3
3/12/20,3/12/20 12:30,2524.25,21539.54,7334.27,143.47,33.38,159.4,1668882,112.3,109.76
3/12/20,3/12/20 13:30,2590.34,22223.77,7524.51,148.49,34.62,163.09,1464865,109.58,112.27
3/12/20,3/12/20 14:30,2529.82,21595.82,7354.96,143.87,33.54,158.58,1201204,112.13,112.23
3/12/20,3/12/20 15:30,2507.52,21444.69,7277.05,141.4,33.34,157.59,997745,112.1,108.81
3/12/20,3/12/20 16:00,2480.76,21200.95,7201.8,139.06,32.89,154.47,936859,108.81,109.47
3/13/20,3/13/20 10:30,2584.8,21969.31,7503.07,146.23,34.33,162.57,2815615,109.47,107.87
3/13/20,3/13/20 11:30,2526.91,21569.39,7331.8,142.55,33.66,162.77,1419070,107.75,105.82
3/13/20,3/13/20 12:30,2522.08,21554.69,7309.97,143.39,33.57,158.16,1601761,105.82,106.55
3/13/20,3/13/20 13:30,2587.95,22162.75,7489.68,147.07,34.04,162.55,701772,106.55,107.06
3/13/20,3/13/20 14:30,2551.1,21840.64,7386,144.14,33.55,160.99,606573,106.98,106.11
3/13/20,3/13/20 15:30,2584.94,22114.61,7482.57,145.89,34.34,162.73,652332,106.11,106.96
3/13/20,3/13/20 16:00,2710.94,23186.3,7874.23,158.83,37.29,170.28,1022314,106.97,107.47
3/16/20,3/16/20 10:30,2462.19,20940.32,7155,143.65,34.6,151.83,3658516,107.47,111.41
3/16/20,3/16/20 11:30,2558.81,21714.14,7420.65,148,36,154.76,3262833,111.41,117.17
3/16/20,3/16/20 12:30,2511.39,21325.39,7290.77,144.15,35.99,155.7,3135198,117.29,117.62
3/16/20,3/16/20 13:30,2478.89,21117.66,7197.35,142.01,35.04,151.17,2438681,117.62,114.51
3/16/20,3/16/20 14:30,2461.58,20947.71,7137.92,141.59,34.79,149.85,1469619,114.64,112.79
3/16/20,3/16/20 15:30,2447.34,20733.75,7101.84,140.58,35.36,150.31,1555189,112.86,111.9
3/16/20,3/16/20 16:00,2386.11,20186.65,6904.59,135.41,33.38,145.96,1332136,111.9,107.86
3/17/20,3/17/20 10:30,2401.32,20350.13,7033.05,139.3,34.21,146.3,4747650,107.86,107.86
3/17/20,3/17/20 11:30,2490.13,20747.85,7212.76,143.56,34.51,149.98,2018198,107.86,106.56
3/17/20,3/17/20 12:30,2501.95,20918.89,7258.98,144.55,34.76,151.05,1904301,106.62,107.02
3/17/20,3/17/20 13:30,2461.28,20610.46,7136.93,142.32,33.81,147.44,1063442,107.02,106.91
3/17/20,3/17/20 14:30,2515.9,21278.68,7330.33,146.73,34.66,149.01,2710040,106.91,110.64
3/17/20,3/17/20 15:30,2495.76,20820.32,7210.78,143.85,34.21,147.9,3404553,110.6,111.55
3/17/20,3/17/20 16:00,2529.11,21237.79,7334.78,146.57,35.17,149.42,2370525,111.55,111.1
3/18/20,3/18/20 10:30,2437.4,20358.75,7127.87,144.19,36.24,145.58,2828309,111.1,113.39
3/18/20,3/18/20 11:30,2384.65,19939.8,6990.58,142.12,36.93,141.85,2856038,113.39,114.95
3/18/20,3/18/20 12:30,2380.21,19758.28,6988.99,142.5,36.81,144.84,1320449,114.95,115.43
3/18/20,3/18/20 13:30,2317.22,19248.11,6784.26,137.99,35.87,139.2,1039992,115.43,111.6
3/18/20,3/18/20 14:30,2296.87,18970.79,6713.2,135.38,34.84,137.9,1100803,111.6,113.51
3/18/20,3/18/20 15:30,2319.92,19253.24,6792.37,136.59,35.85,141.57,1852856,113.51,114.63
3/18/20,3/18/20 16:00,2349.16,19902.69,6989.84,140.4,36.77,146.96,2295935,114.63,118.71
3/19/20,3/19/20 10:30,2411.74,19974.76,7157.01,145.75,37.41,153.94,4611210,118.71,126.75
3/19/20,3/19/20 11:30,2399.86,20190.43,7227.82,145.79,38.27,158.21,2176157,126.65,126.88
3/19/20,3/19/20 12:30,2400.9,19965.44,7130.07,145.74,38.25,154.82,1757352,126.88,128.34
3/19/20,3/19/20 13:30,2413.83,20051.81,7184.72,147.38,38.12,157.14,1832791,128.35,128.96
3/19/20,3/19/20 14:30,2442.32,20257.12,7260.29,147.75,37.8,157.45,2031290,128.96,129.56
3/19/20,3/19/20 15:30,2429.39,20148.85,7275.98,147.17,38.15,158.08,1754142,129.77,131.48
3/19/20,3/19/20 16:00,2431.11,20087.4,7234.99,142.71,37.36,153.13,1793504,131.48,123.77
3/20/20,3/20/20 10:30,2429.82,20314.49,7290.21,145.95,36.8,155.79,4206554,123.77,131.46
3/20/20,3/20/20 11:30,2391.72,20022.49,7193.41,144.04,35.75,155.12,2342092,131.46,132.44
3/20/20,3/20/20 12:30,2365.39,19820.63,7064.31,142.2,35.6,151.24,1723052,132.56,129.83
3/20/20,3/20/20 13:30,2388.99,19938.44,7153.01,143.16,35.79,152.76,1181816,129.83,133.58
3/20/20,3/20/20 14:30,2361.6,19684.42,7072.63,141.28,35.62,151.48,1211314,133.58,133.5
3/20/20,3/20/20 15:30,2352.86,19664.07,7033.83,140.81,35.83,151.32,1530991,133.5,130.25
3/20/20,3/20/20 16:00,2304.75,19173.91,6879.52,137.35,35.27,149.73,1244578,130.25,130.55
3/23/20,3/23/20 10:30,2269.02,18876.63,6873.97,137.81,34.55,149.63,8473491,130.55,157.6
3/23/20,3/23/20 11:30,2216.45,18412.45,6697.77,134.31,33.96,145.2,4643441,157.6,154.17
3/23/20,3/23/20 12:30,2223.23,18479.52,6744.86,135.79,34.12,145.3,3884677,154.17,157.66
3/23/20,3/23/20 13:30,2258.92,18789.61,6863.2,136.4,34.64,148.52,3289801,157.8,155.55
3/23/20,3/23/20 14:30,2239.67,18589.74,6837.58,136.01,34.15,147.65,2889326,155.55,158.9
3/23/20,3/23/20 15:30,2206.17,18313.05,6747.03,134.01,33.59,145.45,1827003,158.88,157.06
3/23/20,3/23/20 16:00,2237.4,18591.93,6860.67,135.98,34.28,148.1,1595125,157.06,159.56
3/24/20,3/24/20 10:30,2387.3,19997.21,7275.8,144.02,35.42,157.33,8760916,159.56,136.14
3/24/20,3/24/20 11:30,2392.45,20049.62,7284.18,144.48,35.68,158.2,4030789,136.26,141.29
3/24/20,3/24/20 12:30,2428.62,20359.48,7366.68,147.83,36.92,158.29,2372984,141.29,143.73
3/24/20,3/24/20 13:30,2407.36,20240.1,7289.42,147.1,36.99,155.07,1287951,143.73,143.84
3/24/20,3/24/20 14:30,2376.14,20011.1,7230.35,145.2,36.75,155.1,1583519,143.84,141.78
3/24/20,3/24/20 15:30,2423.69,20413.33,7350.73,146.95,37.67,159.21,1559531,141.78,139.45
3/24/20,3/24/20 16:00,2447.33,20704.91,7417.86,148.34,38.24,160.98,2129996,139.45,135.18
3/25/20,3/25/20 10:30,2441.38,20886.31,7357.54,146.64,37.82,154.98,5270097,135.18,146.72
3/25/20,3/25/20 11:30,2464.71,21230.2,7408.85,148.08,37.84,155.23,2103578,146.72,144.48
3/25/20,3/25/20 12:30,2504.05,21522.08,7497.44,149.61,37.94,158.53,1244383,144.48,141.11
3/25/20,3/25/20 13:30,2544.29,21814.61,7589.99,151.34,38.1,161.16,1395076,141.11,142.17
3/25/20,3/25/20 14:30,2540.36,21783.1,7572.06,152.58,38.13,161.01,1177660,142.17,139.88
3/25/20,3/25/20 15:30,2554.13,21870.36,7600.06,152.7,38.39,159.34,1607956,139.88,139.64
3/25/20,3/25/20 16:00,2475.56,21200.55,7384.3,146.92,37.32,156.21,1216074,139.76,138.11
3/26/20,3/26/20 10:30,2568.46,22040.61,7618.44,153,38.2,158.89,3175937,138.11,145.24
3/26/20,3/26/20 11:30,2586.21,22255.58,7669.14,153.21,38.52,159.03,1344149,145.14,144.05
3/26/20,3/26/20 12:30,2595.49,22326.52,7679.41,153.43,38.96,161.18,808706,144.15,144.07
3/26/20,3/26/20 13:30,2565.74,22024.53,7604.23,152.22,38.59,158.33,1228897,143.92,139.5
3/26/20,3/26/20 14:30,2581.82,22124.95,7662.62,153.32,39.03,161.27,859060,139.5,140.75
3/26/20,3/26/20 15:30,2599.01,22208.11,7701.62,153.88,39.39,163.03,675513,140.75,140.6
3/26/20,3/26/20 16:00,2630.07,22552.17,7797.54,156.11,40.2,163.34,729733,140.59,141.15
3/27/20,3/27/20 10:30,2533.07,21627.66,7519.46,150.02,38.22,156.06,5642975,141.15,149
3/27/20,3/27/20 11:30,2552.29,21791.63,7566.13,152.14,38.82,156.17,1699436,148.96,149.26
3/27/20,3/27/20 12:30,2543.26,21746.22,7536.17,151.36,38.55,155.6,759041,149.26,149.97
3/27/20,3/27/20 13:30,2550.97,21807.37,7560.59,152.06,38.67,156.07,982838,149.97,151.17
3/27/20,3/27/20 14:30,2572.45,21971.05,7621.34,153.88,39.09,157.43,1205915,150.91,150.22
3/27/20,3/27/20 15:30,2604.98,22238.83,7685.64,154.08,39.56,159.37,1266485,150.22,152.34
3/27/20,3/27/20 16:00,2541.47,21636.78,7502.38,149.7,38.46,156.79,1290466,152.34,151.7
3/30/20,3/30/20 10:30,2577.61,21848.2,7647.96,157.29,39.5,159.25,5025804,160.76,159.68
3/30/20,3/30/20 11:30,2605.81,22161,7718.14,158.91,39.81,162.64,2056046,159.74,157
3/30/20,3/30/20 12:30,2606.33,22131.34,7721.23,158.83,39.58,163.59,2108516,157,154.05
