Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price,,From 2019.4.18 11:30 To 2020.4.17 16:00,,,Pre_Avg_Price: Average Open Stock Price of Zoom one hour earlier,,
2020/02/25,2020/02/25 13:30,3165.92,27409.76,9068.67,170.74,42.14,200.04,1096312,108.34,108.36,,,,,,,
2020/02/25,2020/02/25 14:30,3123.30,27041.74,8952.12,167.84,41.69,196.59,856833,108.33,106.60,,,,,,,
2020/02/25,2020/02/25 15:30,3128.44,27077.30,8974.33,168.56,42.18,196.78,1379142,106.69,105.05,,,,,,,
2020/02/25,2020/02/25 16:00,3128.21,27081.36,8965.61,168.07,42.34,196.77,1699759,105.05,107.08,,,,,,,
2020/02/26,2020/02/26 10:30,3166.96,27410.82,9089.87,172.39,42.83,199.95,2748730,107.08,106.91,,,,,,,
2020/02/26,2020/02/26 11:30,3174.62,27489.05,9126.94,172.73,42.57,199.30,912722,106.93,107.21,,,,,,,
2020/02/26,2020/02/26 12:30,3146.42,27240.96,9044.24,171.13,42.15,198.47,671004,107.30,106.93,,,,,,,
2020/02/26,2020/02/26 13:30,3140.58,27163.86,9026.29,170.56,42.15,197.96,562531,107.04,107.43,,,,,,,
2020/02/26,2020/02/26 14:30,3120.59,26982.40,8977.27,169.59,41.76,197.00,625308,107.43,106.39,,,,,,,
2020/02/26,2020/02/26 15:30,3122.13,26993.60,8995.98,170.39,41.74,197.69,401048,106.39,106.78,,,,,,,
2020/02/26,2020/02/26 16:00,3116.46,26957.86,8980.78,170.17,41.76,197.20,547589,106.75,106.88,,,,,,,
2020/02/27,2020/02/27 10:30,3022.29,26131.03,8667.47,163.46,40.48,191.93,4946489,106.88,112.99,,,,,,,
2020/02/27,2020/02/27 11:30,3050.38,26383.32,8759.82,164.22,41.16,193.25,2757878,112.99,116.25,,,,,,,
2020/02/27,2020/02/27 12:30,3083.17,26648.63,8853.41,165.49,41.54,194.53,1698992,116.25,112.47,,,,,,,
2020/02/27,2020/02/27 13:30,3071.49,26549.43,8822.73,164.72,41.34,193.82,954352,112.47,112.81,,,,,,,
2020/02/27,2020/02/27 14:30,3046.05,26321.24,8759.02,162.65,40.82,192.76,931505,112.81,113.17,,,,,,,
2020/02/27,2020/02/27 15:30,3021.46,26121.63,8682.78,161.00,40.39,192.03,881229,113.17,113.41,,,,,,,
2020/02/27,2020/02/27 16:00,2978.68,25766.03,8566.48,158.18,39.66,189.75,889280,113.41,113.55,,,,,,,
2020/02/28,2020/02/28 10:30,2869.35,24748.00,8314.89,156.14,38.29,187.18,5684332,113.55,115.63,,,,,,,
2020/02/28,2020/02/28 11:30,2912.81,25100.02,8447.39,159.64,39.21,188.25,4166852,115.50,111.50,,,,,,,
2020/02/28,2020/02/28 12:30,2935.87,25251.11,8509.90,161.15,39.33,189.52,4708663,111.50,105.06,,,,,,,
2020/02/28,2020/02/28 13:30,2919.25,25117.89,8448.30,159.53,39.23,187.96,1621852,105.06,103.51,,,,,,,
2020/02/28,2020/02/28 14:30,2919.04,25117.07,8458.70,159.64,39.17,187.88,1163475,103.51,101.99,,,,,,,
2020/02/28,2020/02/28 15:30,2895.14,24901.54,8390.90,158.05,38.73,186.57,2084733,101.99,100.96,,,,,,,
2020/02/28,2020/02/28 16:00,2954.14,25409.15,8567.37,162.01,39.55,192.47,1686836,100.98,105.00,,,,,,,
2020/03/02,2020/03/02 10:30,2957.74,25511.44,8569.30,162.82,38.90,189.10,2684729,105.00,104.00,,,,,,,
2020/03/02,2020/03/02 11:30,3018.97,26003.68,8754.82,167.20,39.89,193.16,1158387,104.00,107.55,,,,,,,
2020/03/02,2020/03/02 12:30,3027.63,26113.30,8774.43,167.92,40.06,191.90,1259474,107.55,110.44,,,,,,,
2020/03/02,2020/03/02 13:30,3012.46,26005.04,8735.15,166.85,39.89,191.03,1176171,110.40,109.78,,,,,,,
2020/03/02,2020/03/02 14:30,3018.01,26103.15,8747.06,166.26,39.86,191.64,764130,109.78,110.86,,,,,,,
2020/03/02,2020/03/02 15:30,3033.82,26237.86,8787.12,168.00,39.94,191.38,1436694,110.86,113.09,,,,,,,
2020/03/02,2020/03/02 16:00,3090.23,26703.26,8952.17,172.79,40.78,196.44,1113190,113.09,113.11,,,,,,,
2020/03/03,2020/03/03 10:30,3104.68,26785.91,8996.51,172.67,40.99,195.32,3610967,113.11,117.43,,,,,,,
2020/03/03,2020/03/03 11:30,3031.79,26136.79,8797.43,167.61,39.76,191.77,1920953,117.43,114.09,,,,,,,
2020/03/03,2020/03/03 12:30,3053.94,26309.06,8851.15,168.00,40.22,191.98,1177658,114.23,115.49,,,,,,,
2020/03/03,2020/03/03 13:30,3022.86,26049.51,8748.88,165.51,39.90,189.99,1052632,115.42,115.14,,,,,,,
2020/03/03,2020/03/03 14:30,3000.29,25879.01,8671.61,164.70,39.66,188.61,1004836,115.11,115.00,,,,,,,
2020/03/03,2020/03/03 15:30,3033.61,26145.92,8764.21,166.47,40.02,189.99,856261,115.00,116.56,,,,,,,
2020/03/03,2020/03/03 16:00,3003.34,25917.41,8684.09,164.51,39.66,185.89,975311,116.56,117.47,,,,,,,
2020/03/04,2020/03/04 10:30,3062.91,26515.43,8846.51,168.11,40.25,189.35,2992977,117.47,113.58,,,,,,,
2020/03/04,2020/03/04 11:30,3062.73,26525.01,8840.25,167.56,40.17,189.69,1146929,113.74,116.01,,,,,,,
2020/03/04,2020/03/04 12:30,3065.88,26524.90,8846.67,166.80,40.26,188.59,681774,116.01,115.75,,,,,,,
2020/03/04,2020/03/04 13:30,3089.46,26720.52,8920.06,168.19,40.35,189.00,814721,115.74,115.95,,,,,,,
2020/03/04,2020/03/04 14:30,3098.65,26814.46,8938.76,168.43,40.50,189.05,1139185,115.95,114.48,,,,,,,
2020/03/04,2020/03/04 15:30,3112.99,26944.14,8964.64,168.73,40.69,190.32,1195178,114.43,114.75,,,,,,,
2020/03/04,2020/03/04 16:00,3130.10,27090.86,9018.09,170.55,41.00,191.76,1841986,114.75,116.80,,,,,,,
2020/03/05,2020/03/05 10:30,3056.83,26414.02,8855.21,168.55,39.78,187.68,11426229,110.25,126.62,,,,,,,
2020/03/05,2020/03/05 11:30,3080.10,26604.87,8917.33,170.34,40.12,188.31,5636219,126.62,126.00,,,,,,,
2020/03/05,2020/03/05 12:30,3046.31,26324.81,8817.90,167.55,39.64,186.12,3340543,126.00,125.92,,,,,,,
2020/03/05,2020/03/05 13:30,3028.91,26188.43,8771.48,167.60,39.32,185.44,2306702,125.92,127.14,,,,,,,
2020/03/05,2020/03/05 14:30,3015.56,26073.27,8732.79,167.14,39.03,185.06,1458598,127.14,125.45,,,,,,,
2020/03/05,2020/03/05 15:30,3007.32,26025.11,8695.06,166.31,39.07,184.55,1477641,125.45,124.30,,,,,,,
2020/03/05,2020/03/05 16:00,3024.10,26121.69,8738.60,166.27,39.20,185.17,1745579,124.30,125.00,,,,,,,
2020/03/06,2020/03/06 10:30,2970.42,25713.55,8596.09,162.11,38.91,182.14,6172152,125.00,115.99,,,,,,,
2020/03/06,2020/03/06 11:30,2955.95,25598.54,8543.21,161.81,38.44,179.94,3203083,115.97,112.28,,,,,,,
2020/03/06,2020/03/06 12:30,2935.15,25494.29,8469.71,159.40,38.53,178.28,3211511,112.28,107.39,,,,,,,
2020/03/06,2020/03/06 13:30,2957.97,25725.62,8518.43,160.45,38.93,179.04,2406163,107.39,108.46,,,,,,,
2020/03/06,2020/03/06 14:30,2933.73,25532.31,8452.09,158.40,38.73,178.19,2461068,108.46,110.01,,,,,,,
2020/03/06,2020/03/06 15:30,2931.37,25519.15,8444.56,158.81,38.88,178.12,2721691,110.01,112.13,,,,,,,
2020/03/06,2020/03/06 16:00,2972.39,25864.91,8575.62,161.57,39.31,181.09,2223395,112.11,114.32,,,,,,,
2020/03/09,2020/03/09 10:30,2806.73,24405.65,8117.07,154.04,37.87,170.81,3360909,105.00,106.53,,,,,,,
2020/03/09,2020/03/09 11:30,2802.26,24332.41,8118.38,155.20,38.53,171.76,2004886,106.53,110.64,,,,,,,
2020/03/09,2020/03/09 12:30,2809.47,24362.12,8163.82,155.93,38.58,172.82,2836673,110.64,113.73,,,,,,,
2020/03/09,2020/03/09 13:30,2781.93,24114.51,8093.13,154.13,37.85,171.10,1044252,113.73,112.76,,,,,,,
2020/03/09,2020/03/09 14:30,2743.96,23797.31,7980.96,151.84,37.51,169.56,1199775,112.76,111.52,,,,,,,
2020/03/09,2020/03/09 15:30,2770.56,24076.18,8036.94,153.11,37.98,170.66,1413486,111.52,113.80,,,,,,,
2020/03/09,2020/03/09 16:00,2746.42,23850.79,7950.68,150.62,37.60,169.50,1348399,113.73,113.75,,,,,,,
2020/03/10,2020/03/10 10:30,2821.15,24448.24,8194.49,157.93,38.79,175.52,3163662,113.75,108.71,,,,,,,
2020/03/10,2020/03/10 11:30,2743.09,23760.37,7966.11,153.00,37.55,171.16,1633390,108.71,105.75,,,,,,,
2020/03/10,2020/03/10 12:30,2771.07,24005.90,8051.16,155.44,37.98,172.60,1407791,105.67,106.25,,,,,,,
2020/03/10,2020/03/10 13:30,2792.32,24194.11,8109.68,156.27,38.51,173.19,745049,106.25,107.80,,,,,,,
2020/03/10,2020/03/10 14:30,2788.31,24194.10,8076.98,155.70,38.69,172.81,636605,107.80,106.65,,,,,,,
2020/03/10,2020/03/10 15:30,2839.27,24623.72,8225.88,157.64,39.14,176.30,1154254,106.65,108.39,,,,,,,
2020/03/10,2020/03/10 16:00,2882.22,25018.16,8344.25,160.92,39.70,178.19,1106556,108.39,108.49,,,,,,,
2020/03/11,2020/03/11 10:30,2782.40,24038.25,8088.64,155.15,38.08,171.89,4128482,108.41,111.56,,,,,,,
2020/03/11,2020/03/11 11:30,2763.03,23888.72,8029.32,154.24,37.66,171.68,2366996,111.56,112.62,,,,,,,
2020/03/11,2020/03/11 12:30,2778.96,24016.57,8070.68,155.44,37.66,172.77,1106915,112.66,112.32,,,,,,,
2020/03/11,2020/03/11 13:30,2766.52,23907.55,8020.75,154.07,37.37,171.13,1254268,112.32,109.36,,,,,,,
2020/03/11,2020/03/11 14:30,2737.60,23640.67,7935.62,152.92,36.45,169.32,960637,109.36,109.08,,,,,,,
2020/03/11,2020/03/11 15:30,2723.83,23464.58,7895.11,152.23,36.30,168.17,1377132,108.98,108.86,,,,,,,
2020/03/11,2020/03/11 16:00,2741.39,23553.53,7952.05,153.63,36.70,170.24,1176374,108.89,110.30,,,,,,,
2020/03/12,2020/03/12 10:30,2566.16,21847.79,7465.30,146.00,33.78,163.28,3051771,106.25,113.50,,,,,,,
2020/03/12,2020/03/12 11:30,2538.81,21596.96,7393.39,143.24,34.16,160.17,2411462,113.50,112.30,,,,,,,
2020/03/12,2020/03/12 12:30,2524.25,21539.54,7334.27,143.47,33.38,159.40,1668882,112.30,109.76,,,,,,,
2020/03/12,2020/03/12 13:30,2590.34,22223.77,7524.51,148.49,34.62,163.09,1464865,109.58,112.27,,,,,,,
2020/03/12,2020/03/12 14:30,2529.82,21595.82,7354.96,143.87,33.54,158.58,1201204,112.13,112.23,,,,,,,
2020/03/12,2020/03/12 15:30,2507.52,21444.69,7277.05,141.40,33.34,157.59,997745,112.10,108.81,,,,,,,
2020/03/12,2020/03/12 16:00,2480.76,21200.95,7201.80,139.06,32.89,154.47,936859,108.81,109.47,,,,,,,
2020/03/13,2020/03/13 10:30,2584.80,21969.31,7503.07,146.23,34.33,162.57,2815615,109.47,107.87,,,,,,,
2020/03/13,2020/03/13 11:30,2526.91,21569.39,7331.80,142.55,33.66,162.77,1419070,107.75,105.82,,,,,,,
2020/03/13,2020/03/13 12:30,2522.08,21554.69,7309.97,143.39,33.57,158.16,1601761,105.82,106.55,,,,,,,
2020/03/13,2020/03/13 13:30,2587.95,22162.75,7489.68,147.07,34.04,162.55,701772,106.55,107.06,,,,,,,
2020/03/13,2020/03/13 14:30,2551.10,21840.64,7386.00,144.14,33.55,160.99,606573,106.98,106.11,,,,,,,
2020/03/13,2020/03/13 15:30,2584.94,22114.61,7482.57,145.89,34.34,162.73,652332,106.11,106.96,,,,,,,
2020/03/13,2020/03/13 16:00,2710.94,23186.30,7874.23,158.83,37.29,170.28,1022314,106.97,107.47,,,,,,,
2020/03/16,2020/03/16 10:30,2462.19,20940.32,7155.00,143.65,34.60,151.83,3658516,107.47,111.41,,,,,,,
2020/03/16,2020/03/16 11:30,2558.81,21714.14,7420.65,148.00,36.00,154.76,3262833,111.41,117.17,,,,,,,
2020/03/16,2020/03/16 12:30,2511.39,21325.39,7290.77,144.15,35.99,155.70,3135198,117.29,117.62,,,,,,,
2020/03/16,2020/03/16 13:30,2478.89,21117.66,7197.35,142.01,35.04,151.17,2438681,117.62,114.51,,,,,,,
2020/03/16,2020/03/16 14:30,2461.58,20947.71,7137.92,141.59,34.79,149.85,1469619,114.64,112.79,,,,,,,
2020/03/16,2020/03/16 15:30,2447.34,20733.75,7101.84,140.58,35.36,150.31,1555189,112.86,111.90,,,,,,,
2020/03/16,2020/03/16 16:00,2386.11,20186.65,6904.59,135.41,33.38,145.96,1332136,111.90,107.86,,,,,,,
2020/03/17,2020/03/17 10:30,2401.32,20350.13,7033.05,139.30,34.21,146.30,4747650,107.86,107.86,,,,,,,
2020/03/17,2020/03/17 11:30,2490.13,20747.85,7212.76,143.56,34.51,149.98,2018198,107.86,106.56,,,,,,,
2020/03/17,2020/03/17 12:30,2501.95,20918.89,7258.98,144.55,34.76,151.05,1904301,106.62,107.02,,,,,,,
2020/03/17,2020/03/17 13:30,2461.28,20610.46,7136.93,142.32,33.81,147.44,1063442,107.02,106.91,,,,,,,
2020/03/17,2020/03/17 14:30,2515.90,21278.68,7330.33,146.73,34.66,149.01,2710040,106.91,110.64,,,,,,,
2020/03/17,2020/03/17 15:30,2495.76,20820.32,7210.78,143.85,34.21,147.90,3404553,110.60,111.55,,,,,,,
2020/03/17,2020/03/17 16:00,2529.11,21237.79,7334.78,146.57,35.17,149.42,2370525,111.55,111.10,,,,,,,
2020/03/18,2020/03/18 10:30,2437.40,20358.75,7127.87,144.19,36.24,145.58,2828309,111.10,113.39,,,,,,,
2020/03/18,2020/03/18 11:30,2384.65,19939.80,6990.58,142.12,36.93,141.85,2856038,113.39,114.95,,,,,,,
2020/03/18,2020/03/18 12:30,2380.21,19758.28,6988.99,142.50,36.81,144.84,1320449,114.95,115.43,,,,,,,
2020/03/18,2020/03/18 13:30,2317.22,19248.11,6784.26,137.99,35.87,139.20,1039992,115.43,111.60,,,,,,,
2020/03/18,2020/03/18 14:30,2296.87,18970.79,6713.20,135.38,34.84,137.90,1100803,111.60,113.51,,,,,,,
2020/03/18,2020/03/18 15:30,2319.92,19253.24,6792.37,136.59,35.85,141.57,1852856,113.51,114.63,,,,,,,
2020/03/18,2020/03/18 16:00,2349.16,19902.69,6989.84,140.40,36.77,146.96,2295935,114.63,118.71,,,,,,,
2020/03/19,2020/03/19 10:30,2411.74,19974.76,7157.01,145.75,37.41,153.94,4611210,118.71,126.75,,,,,,,
2020/03/19,2020/03/19 11:30,2399.86,20190.43,7227.82,145.79,38.27,158.21,2176157,126.65,126.88,,,,,,,
2020/03/19,2020/03/19 12:30,2400.90,19965.44,7130.07,145.74,38.25,154.82,1757352,126.88,128.34,,,,,,,
2020/03/19,2020/03/19 13:30,2413.83,20051.81,7184.72,147.38,38.12,157.14,1832791,128.35,128.96,,,,,,,
2020/03/19,2020/03/19 14:30,2442.32,20257.12,7260.29,147.75,37.80,157.45,2031290,128.96,129.56,,,,,,,
2020/03/19,2020/03/19 15:30,2429.39,20148.85,7275.98,147.17,38.15,158.08,1754142,129.77,131.48,,,,,,,
2020/03/19,2020/03/19 16:00,2431.11,20087.40,7234.99,142.71,37.36,153.13,1793504,131.48,123.77,,,,,,,
2020/03/20,2020/03/20 10:30,2429.82,20314.49,7290.21,145.95,36.80,155.79,4206554,123.77,131.46,,,,,,,
2020/03/20,2020/03/20 11:30,2391.72,20022.49,7193.41,144.04,35.75,155.12,2342092,131.46,132.44,,,,,,,
2020/03/20,2020/03/20 12:30,2365.39,19820.63,7064.31,142.20,35.60,151.24,1723052,132.56,129.83,,,,,,,
2020/03/20,2020/03/20 13:30,2388.99,19938.44,7153.01,143.16,35.79,152.76,1181816,129.83,133.58,,,,,,,
2020/03/20,2020/03/20 14:30,2361.60,19684.42,7072.63,141.28,35.62,151.48,1211314,133.58,133.50,,,,,,,
2020/03/20,2020/03/20 15:30,2352.86,19664.07,7033.83,140.81,35.83,151.32,1530991,133.50,130.25,,,,,,,
2020/03/20,2020/03/20 16:00,2304.75,19173.91,6879.52,137.35,35.27,149.73,1244578,130.25,130.55,,,,,,,
2020/03/23,2020/03/23 10:30,2269.02,18876.63,6873.97,137.81,34.55,149.63,8473491,130.55,157.60,,,,,,,
2020/03/23,2020/03/23 11:30,2216.45,18412.45,6697.77,134.31,33.96,145.20,4643441,157.60,154.17,,,,,,,
2020/03/23,2020/03/23 12:30,2223.23,18479.52,6744.86,135.79,34.12,145.30,3884677,154.17,157.66,,,,,,,
2020/03/23,2020/03/23 13:30,2258.92,18789.61,6863.20,136.40,34.64,148.52,3289801,157.80,155.55,,,,,,,
2020/03/23,2020/03/23 14:30,2239.67,18589.74,6837.58,136.01,34.15,147.65,2889326,155.55,158.90,,,,,,,
2020/03/23,2020/03/23 15:30,2206.17,18313.05,6747.03,134.01,33.59,145.45,1827003,158.88,157.06,,,,,,,
2020/03/23,2020/03/23 16:00,2237.40,18591.93,6860.67,135.98,34.28,148.10,1595125,157.06,159.56,,,,,,,
2020/03/24,2020/03/24 10:30,2387.30,19997.21,7275.80,144.02,35.42,157.33,8760916,159.56,136.14,,,,,,,
2020/03/24,2020/03/24 11:30,2392.45,20049.62,7284.18,144.48,35.68,158.20,4030789,136.26,141.29,,,,,,,
2020/03/24,2020/03/24 12:30,2428.62,20359.48,7366.68,147.83,36.92,158.29,2372984,141.29,143.73,,,,,,,
2020/03/24,2020/03/24 13:30,2407.36,20240.10,7289.42,147.10,36.99,155.07,1287951,143.73,143.84,,,,,,,
2020/03/24,2020/03/24 14:30,2376.14,20011.10,7230.35,145.20,36.75,155.10,1583519,143.84,141.78,,,,,,,
2020/03/24,2020/03/24 15:30,2423.69,20413.33,7350.73,146.95,37.67,159.21,1559531,141.78,139.45,,,,,,,
2020/03/24,2020/03/24 16:00,2447.33,20704.91,7417.86,148.34,38.24,160.98,2129996,139.45,135.18,,,,,,,
2020/03/25,2020/03/25 10:30,2441.38,20886.31,7357.54,146.64,37.82,154.98,5270097,135.18,146.72,,,,,,,
2020/03/25,2020/03/25 11:30,2464.71,21230.20,7408.85,148.08,37.84,155.23,2103578,146.72,144.48,,,,,,,
2020/03/25,2020/03/25 12:30,2504.05,21522.08,7497.44,149.61,37.94,158.53,1244383,144.48,141.11,,,,,,,
2020/03/25,2020/03/25 13:30,2544.29,21814.61,7589.99,151.34,38.10,161.16,1395076,141.11,142.17,,,,,,,
2020/03/25,2020/03/25 14:30,2540.36,21783.10,7572.06,152.58,38.13,161.01,1177660,142.17,139.88,,,,,,,
2020/03/25,2020/03/25 15:30,2554.13,21870.36,7600.06,152.70,38.39,159.34,1607956,139.88,139.64,,,,,,,
2020/03/25,2020/03/25 16:00,2475.56,21200.55,7384.30,146.92,37.32,156.21,1216074,139.76,138.11,,,,,,,
2020/03/26,2020/03/26 10:30,2568.46,22040.61,7618.44,153.00,38.20,158.89,3175937,138.11,145.24,,,,,,,
2020/03/26,2020/03/26 11:30,2586.21,22255.58,7669.14,153.21,38.52,159.03,1344149,145.14,144.05,,,,,,,
2020/03/26,2020/03/26 12:30,2595.49,22326.52,7679.41,153.43,38.96,161.18,808706,144.15,144.07,,,,,,,
2020/03/26,2020/03/26 13:30,2565.74,22024.53,7604.23,152.22,38.59,158.33,1228897,143.92,139.50,,,,,,,
2020/03/26,2020/03/26 14:30,2581.82,22124.95,7662.62,153.32,39.03,161.27,859060,139.50,140.75,,,,,,,
2020/03/26,2020/03/26 15:30,2599.01,22208.11,7701.62,153.88,39.39,163.03,675513,140.75,140.60,,,,,,,
2020/03/26,2020/03/26 16:00,2630.07,22552.17,7797.54,156.11,40.20,163.34,729733,140.59,141.15,,,,,,,
2020/03/27,2020/03/27 10:30,2533.07,21627.66,7519.46,150.02,38.22,156.06,5642975,141.15,149.00,,,,,,,
2020/03/27,2020/03/27 11:30,2552.29,21791.63,7566.13,152.14,38.82,156.17,1699436,148.96,149.26,,,,,,,
2020/03/27,2020/03/27 12:30,2543.26,21746.22,7536.17,151.36,38.55,155.60,759041,149.26,149.97,,,,,,,
2020/03/27,2020/03/27 13:30,2550.97,21807.37,7560.59,152.06,38.67,156.07,982838,149.97,151.17,,,,,,,
2020/03/27,2020/03/27 14:30,2572.45,21971.05,7621.34,153.88,39.09,157.43,1205915,150.91,150.22,,,,,,,
2020/03/27,2020/03/27 15:30,2604.98,22238.83,7685.64,154.08,39.56,159.37,1266485,150.22,152.34,,,,,,,
2020/03/27,2020/03/27 16:00,2541.47,21636.78,7502.38,149.70,38.46,156.79,1290466,152.34,151.70,,,,,,,
2020/03/30,2020/03/30 10:30,2577.61,21848.20,7647.96,157.29,39.50,159.25,5025804,160.76,159.68,,,,,,,
2020/03/30,2020/03/30 11:30,2605.81,22161.00,7718.14,158.91,39.81,162.64,2056046,159.74,157.00,,,,,,,
2020/03/30,2020/03/30 12:30,2606.33,22131.34,7721.23,158.83,39.58,163.59,2108516,157.00,154.05,,,,,,,
2020/03/30,2020/03/30 13:30,2605.52,22097.69,7724.57,159.66,39.64,164.29,1333019,154.05,152.97,,,,,,,
2020/03/30,2020/03/30 14:30,2602.36,22076.94,7713.18,159.91,39.78,163.57,1578500,152.87,152.30,,,,,,,
2020/03/30,2020/03/30 15:30,2613.33,22169.13,7734.56,159.34,39.85,165.86,2159009,152.30,149.81,,,,,,,
2020/03/30,2020/03/30 16:00,2626.65,22327.48,7774.15,160.23,39.94,165.95,1025825,149.86,150.88,,,,,,,
2020/03/31,2020/03/31 10:30,2630.66,22377.38,7855.96,163.27,39.91,169.54,3667619,150.88,147.53,,,,,,,
2020/03/31,2020/03/31 11:30,2639.25,22459.71,7853.71,163.03,39.78,170.86,1438264,147.52,145.00,,,,,,,
2020/03/31,2020/03/31 12:30,2612.19,22229.92,7763.58,160.07,39.39,167.89,854827,145.09,145.43,,,,,,,
2020/03/31,2020/03/31 13:30,2593.28,22070.29,7716.51,159.29,39.07,168.12,920529,145.43,144.73,,,,,,,
2020/03/31,2020/03/31 14:30,2605.48,22164.62,7754.22,160.26,39.23,168.82,988372,144.78,147.26,,,,,,,
2020/03/31,2020/03/31 15:30,2579.35,21936.90,7664.50,157.81,38.92,166.82,1085818,147.43,146.82,,,,,,,
2020/03/31,2020/03/31 16:00,2584.59,21917.16,7700.10,157.71,38.94,166.80,653356,146.82,146.12,,,,,,,
2020/04/01,2020/04/01 10:30,2501.10,21266.59,7501.82,155.32,38.27,161.95,3744934,146.12,137.30,,,,,,,
2020/04/01,2020/04/01 11:30,2501.70,21288.49,7507.93,155.79,38.04,162.20,2152244,137.30,138.87,,,,,,,
2020/04/01,2020/04/01 12:30,2484.68,21123.66,7445.14,154.73,37.99,160.60,1209764,138.91,136.71,,,,,,,
2020/04/01,2020/04/01 13:30,2475.77,21035.42,7406.00,153.03,38.21,159.56,1216425,136.81,135.98,,,,,,,
2020/04/01,2020/04/01 14:30,2475.97,21068.90,7392.02,152.93,38.24,159.54,850955,135.93,136.18,,,,,,,
2020/04/01,2020/04/01 15:30,2459.40,20898.92,7333.39,151.33,37.82,159.11,819425,136.18,137.10,,,,,,,
2020/04/01,2020/04/01 16:00,2470.50,20943.51,7360.58,152.11,37.97,159.60,997293,137.10,137.00,,,,,,,
2020/04/02,2020/04/02 10:30,2505.19,21226.28,7430.42,152.89,38.65,159.75,10431227,137.00,124.92,,,,,,,
2020/04/02,2020/04/02 11:30,2501.74,21177.09,7432.97,153.50,39.07,159.59,5472548,124.92,129.76,,,,,,,
2020/04/02,2020/04/02 12:30,2516.31,21303.48,7462.43,154.73,39.19,159.92,2681947,129.82,126.50,,,,,,,
2020/04/02,2020/04/02 13:30,2483.69,20996.31,7372.75,152.11,38.64,157.37,2036322,126.50,121.17,,,,,,,
2020/04/02,2020/04/02 14:30,2479.46,20971.89,7346.06,151.73,38.67,156.78,1996072,121.18,121.91,,,,,,,
2020/04/02,2020/04/02 15:30,2504.65,21230.29,7421.76,153.44,39.27,157.56,1723356,121.91,122.37,,,,,,,
2020/04/02,2020/04/02 16:00,2526.90,21413.44,7487.31,155.26,39.80,158.19,1613123,122.37,121.93,,,,,,,
2020/04/03,2020/04/03 10:30,2509.16,21205.46,7435.63,155.46,39.43,155.11,3023775,121.93,123.66,,,,,,,
2020/04/03,2020/04/03 11:30,2489.24,21068.72,7386.48,154.89,39.03,154.07,1716948,123.66,123.89,,,,,,,
2020/04/03,2020/04/03 12:30,2481.49,21025.57,7353.29,153.73,38.88,152.67,1547295,123.89,123.69,,,,,,,
2020/04/03,2020/04/03 13:30,2470.04,20900.00,7319.60,152.91,38.75,152.58,911624,123.66,123.27,,,,,,,
2020/04/03,2020/04/03 14:30,2472.86,20968.55,7325.31,153.15,38.93,151.83,826596,123.29,124.42,,,,,,,
2020/04/03,2020/04/03 15:30,2483.11,21051.42,7343.98,153.51,38.91,152.14,1862767,124.42,126.95,,,,,,,
2020/04/03,2020/04/03 16:00,2488.65,21052.53,7373.08,153.83,39.06,154.18,1421143,126.95,128.20,,,,,,,
2020/04/06,2020/04/06 10:30,2600.54,22028.24,7707.01,160.15,40.26,159.75,9781854,128.20,116.79,,,,,,,
2020/04/06,2020/04/06 11:30,2609.81,22096.26,7732.72,161.19,40.64,160.70,3393045,116.80,119.10,,,,,,,
2020/04/06,2020/04/06 12:30,2628.07,22245.96,7779.65,161.96,40.74,162.43,1594351,119.10,120.52,,,,,,,
2020/04/06,2020/04/06 13:30,2628.15,22259.88,7784.67,161.44,40.62,162.32,1877265,120.65,117.20,,,,,,,
2020/04/06,2020/04/06 14:30,2625.89,22249.50,7778.89,161.81,40.69,163.16,2873402,117.20,118.61,,,,,,,
2020/04/06,2020/04/06 15:30,2635.11,22345.33,7819.32,162.36,40.83,163.89,2222495,118.59,122.50,,,,,,,
2020/04/06,2020/04/06 16:00,2663.68,22679.99,7913.24,165.27,41.43,165.55,2433180,122.50,122.90,,,,,,,
2020/04/07,2020/04/07 10:30,2708.28,23147.25,7995.75,164.52,41.52,168.82,7988365,122.94,112.34,,,,,,,
2020/04/07,2020/04/07 11:30,2720.32,23250.55,8016.71,166.40,41.67,169.20,2695696,112.33,113.79,,,,,,,
2020/04/07,2020/04/07 12:30,2739.59,23421.15,8089.15,167.29,42.14,170.73,3029012,113.79,116.17,,,,,,,
2020/04/07,2020/04/07 13:30,2724.88,23280.04,8047.72,167.22,41.83,170.60,1487119,116.17,115.10,,,,,,,
2020/04/07,2020/04/07 14:30,2702.92,23092.12,7983.08,165.94,41.59,169.23,1103748,115.02,113.66,,,,,,,
2020/04/07,2020/04/07 15:30,2668.01,22708.59,7901.60,164.47,40.74,168.38,1509572,113.69,113.77,,,,,,,
2020/04/07,2020/04/07 16:00,2659.41,22653.86,7887.26,163.49,40.64,168.83,1465373,113.77,113.75,,,,,,,
2020/04/08,2020/04/08 10:30,2683.04,22852.11,7950.21,164.35,41.27,168.31,5731780,113.75,123.10,,,,,,,
2020/04/08,2020/04/08 11:30,2713.68,23142.51,8031.17,165.33,41.56,170.74,2687366,123.10,122.38,,,,,,,
2020/04/08,2020/04/08 12:30,2719.37,23208.78,8034.09,165.04,41.57,171.06,1488295,122.38,123.79,,,,,,,
